Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
31158,641.105,212.0669751,187.1929601,1.132879009,0.469924157,31474,199.1773023,0.781313473,0.989959967,0.952623101,0.939218858,0.006806181,0.00326701,0.882132064,0.999348898,SEKER
44807,810.344,307.6016346,186.8383333,1.646351844,0.794393412,45421,238.8515109,0.764781184,0.986482024,0.857465963,0.776496234,0.006865035,0.001539501,0.602946402,0.992661921,SIRA
68552,1014.755,390.4415269,226.0322675,1.727370748,0.815388241,69827,295.437163,0.761485826,0.981740587,0.836580224,0.75667454,0.005695553,0.001151734,0.57255636,0.989017108,CALI
79196,1071.839,414.8326172,243.9150099,1.700726074,0.808872439,79962,317.5460266,0.751841726,0.99042045,0.866271448,0.765479891,0.00523805,0.001109391,0.585959463,0.996556538,CALI
71081,1078.031,397.4464963,228.9861356,1.735679303,0.817348701,72466,300.8373981,0.697693365,0.980887589,0.768600909,0.756925526,0.005591459,0.001132185,0.572936251,0.994433593,BARBUNYA
46901,834.492,312.8108532,193.4572292,1.616950964,0.785825769,47989,244.3689994,0.744637612,0.977328138,0.846345348,0.781203711,0.006669599,0.001532275,0.610279238,0.986791603,SIRA
65897,983.841,351.7480768,239.8023731,1.466824837,0.731590198,66806,289.6595696,0.8185556,0.986393438,0.855511148,0.823485866,0.005337847,0.001514155,0.678128972,0.994696418,BARBUNYA
80479,1088.685,416.9597558,246.6457571,1.690520691,0.806280257,81340,320.1078651,0.789071692,0.989414802,0.853272909,0.767718852,0.005180976,0.001110197,0.589392236,0.99637977,BARBUNYA
47633,810.644,304.3817633,199.8104525,1.523352555,0.75437227,48114,246.2685917,0.760618932,0.99000291,0.910872213,0.809078011,0.006390145,0.001689087,0.654607228,0.997197593,SIRA
37027,698.113,245.1813265,192.4378701,1.274080442,0.619648047,37328,217.1272452,0.78626943,0.991936348,0.95472202,0.88557823,0.00662169,0.002512212,0.784248802,0.99919606,SEKER
30155,645.525,241.4759633,159.4125479,1.514786423,0.751125821,30503,195.9452436,0.698614586,0.988591286,0.909375112,0.811448232,0.008007825,0.002141596,0.658448234,0.997408445,DERMASON
36930,722.957,265.8682106,177.827434,1.495091082,0.743392376,37447,216.8426535,0.711026396,0.986193821,0.887900371,0.815602035,0.007199248,0.001965079,0.665206679,0.994544573,SIRA
33485,680.024,254.9307513,167.7173591,1.52000218,0.75311072,33825,206.4810552,0.780991254,0.989948263,0.909937758,0.809949581,0.007613282,0.002021081,0.656018324,0.997149282,DERMASON
24469,578.395,217.5726729,143.4460593,1.516756013,0.751878388,24762,176.5075024,0.706665511,0.988167353,0.919130177,0.811257683,0.008891768,0.002375763,0.658139028,0.998236327,DERMASON
181877,1596.933,596.6735481,389.934948,1.53018741,0.756913805,183602,481.220312,0.788400935,0.990604678,0.896219223,0.806505188,0.003280643,0.000856185,0.650450618,0.995311346,BOMBAY
31414,658.232,241.103848,166.1409755,1.451200387,0.724680799,31861,199.9938676,0.773172533,0.985970309,0.911119035,0.829492641,0.007675045,0.002241356,0.688058041,0.998510096,DERMASON
41130,751.167,278.9962563,187.7938233,1.485651932,0.739546771,41511,228.8413041,0.719005664,0.99082171,0.916000209,0.820230734,0.006783279,0.001893929,0.672778457,0.999514615,SIRA
85702,1107.351,427.956415,257.0571452,1.664829875,0.799503091,86542,330.3319171,0.7945302,0.99029373,0.878274385,0.771882149,0.004993541,0.001093433,0.595802051,0.991909055,CALI
51860,903.986,373.0972343,179.9949951,2.072820047,0.875932023,53096,256.963427,0.628773734,0.97672141,0.79747847,0.688730452,0.007194316,0.000998542,0.474349636,0.983241435,HOROZ
37500,718.931,267.041544,179.2552915,1.489727538,0.741218633,37857,218.5096861,0.698142011,0.990569776,0.911730977,0.81826102,0.007121108,0.001969222,0.669551097,0.997448706,DERMASON
68971,1088.647,370.5714742,237.6788411,1.559126898,0.767219512,70444,296.3386654,0.727427095,0.979089773,0.731311203,0.799680186,0.005372859,0.001355347,0.6394884,0.997043565,BARBUNYA
42505,805.21,323.5070543,167.7971292,1.92796537,0.854967535,43079,232.6350078,0.681737987,0.986675642,0.823818546,0.719103354,0.007611035,0.001255419,0.517109634,0.996969466,HOROZ
41627,773.762,299.4652441,177.371783,1.688347712,0.805721148,42043,230.2197701,0.679890896,0.990105368,0.873715786,0.76876958,0.007194015,0.001550015,0.591006668,0.997824756,DERMASON
54609,922.437,360.9467553,193.2920089,1.86736512,0.844526406,55383,263.6860601,0.719258732,0.986024592,0.806493104,0.730540048,0.006609657,0.001161274,0.533688762,0.99659178,HOROZ
71041,1004.677,385.0415084,236.6119668,1.627312066,0.78890881,71806,300.7527398,0.776404372,0.989346294,0.884435182,0.781091735,0.00541999,0.001244476,0.610104298,0.992830086,CALI
30978,645.81,238.4000249,165.8577863,1.437376141,0.718320714,31279,198.6011446,0.795531587,0.99037693,0.933369722,0.833058405,0.007695785,0.002286307,0.693986307,0.99751936,DERMASON
39712,744.546,276.4276649,184.1283399,1.501277126,0.74586286,40142,224.8619328,0.808140008,0.989288028,0.900219786,0.813456688,0.006960809,0.001880084,0.661711783,0.993412764,SIRA
40609,754.396,282.3668969,183.4200674,1.539454766,0.760292708,40994,227.387301,0.759785212,0.990608382,0.89667158,0.805290222,0.006953308,0.001803769,0.648492341,0.998324625,SIRA
76559,1125.301,399.4427584,245.4880306,1.62713741,0.788857426,78821,312.2145837,0.697157063,0.971302064,0.759746497,0.781625345,0.00521745,0.001201248,0.61093818,0.994080367,BARBUNYA
57615,954.153,387.9443721,191.1817237,2.029191727,0.870138613,58614,270.8462597,0.714755359,0.98295629,0.79526046,0.698157466,0.006733392,0.000986796,0.487423847,0.989076438,HOROZ
135403,1381.938,523.2554269,332.1957763,1.575141721,0.772624311,137618,415.2113366,0.787849695,0.983904722,0.890965798,0.793515586,0.00386443,0.00094512,0.629666985,0.991814739,BOMBAY
66550,998.751,381.8074724,223.0856354,1.711483896,0.811546175,67255,291.0912086,0.810350076,0.989517508,0.838384942,0.762403121,0.005737152,0.00119568,0.581258519,0.994814595,CALI
66371,1046.92,371.4274243,228.2710128,1.627133554,0.788856291,68131,290.6994699,0.715166209,0.974167413,0.760958955,0.782654836,0.005596231,0.001295259,0.612548593,0.996698369,BARBUNYA
38945,718.24,241.8780857,205.2648012,1.178370984,0.528988202,39299,222.6798466,0.783917069,0.990992137,0.948685791,0.920628448,0.006210761,0.002752087,0.847556738,0.998736268,SEKER
46827,808.608,300.9674735,198.9589263,1.512711588,0.750329038,47295,244.1761417,0.781765973,0.990104662,0.89997435,0.811304088,0.006427221,0.001717662,0.658214324,0.995688435,SIRA
65617,977.81,351.8985886,238.9379581,1.472761345,0.734141381,66608,289.0435248,0.715491391,0.985121907,0.862416954,0.821383018,0.005362918,0.001505788,0.674670063,0.993627989,BARBUNYA
50683,905.491,314.9375832,205.4562108,1.532869617,0.757899604,51613,254.0307065,0.769883947,0.981981284,0.776790492,0.806606515,0.00621387,0.001622515,0.650614071,0.997306541,BARBUNYA
42769,763.413,282.8155597,193.1404502,1.464299992,0.730493012,43159,233.3563414,0.773791431,0.990963646,0.92218883,0.825118468,0.00661263,0.001890685,0.680820487,0.996925433,SIRA
34432,676.666,241.828841,181.6608799,1.331210336,0.660079112,34759,209.3804767,0.803734827,0.990592365,0.94498171,0.865820949,0.007023375,0.002434658,0.749645916,0.997936392,DERMASON
69100,1011.142,377.8914472,233.9976046,1.614937246,0.785218248,70276,296.6156647,0.774828719,0.98326598,0.849304864,0.784922937,0.005468762,0.001280492,0.616104017,0.994969325,CALI
48611,837.677,318.5178177,195.2216979,1.631569754,0.790155303,49225,248.7839374,0.79238117,0.987526663,0.870545023,0.781067569,0.006552382,0.001504296,0.610066547,0.995366126,SIRA
63776,1014.158,362.7734171,224.6972554,1.614498657,0.785085565,64824,284.959866,0.68985062,0.983833148,0.779212479,0.785503712,0.005688243,0.001335829,0.617016082,0.996171636,BARBUNYA
28591,618.247,214.6012528,170.5188635,1.258519136,0.607153372,28989,190.796205,0.749436435,0.986270654,0.939972557,0.889073118,0.007505902,0.002892894,0.790451009,0.994797721,DERMASON
29574,628.916,227.474086,165.69992,1.372807459,0.685115693,29893,194.0484122,0.744412002,0.989328605,0.939581907,0.853057223,0.007691692,0.002512548,0.727706627,0.999001085,DERMASON
40239,762.285,277.034101,186.1270493,1.488413974,0.740681705,40913,226.3490359,0.733833023,0.983526019,0.870206445,0.817043949,0.006884716,0.001892551,0.667560814,0.993606844,SIRA
32951,672.77,251.0017028,167.6700126,1.496998175,0.744158143,33314,204.8280162,0.788829838,0.98910368,0.914840176,0.816042337,0.007617423,0.002083716,0.665925096,0.996888654,DERMASON
39542,740.965,271.6813175,185.789843,1.462304468,0.729620647,39952,224.3801196,0.785342602,0.989737685,0.905051114,0.82589455,0.006870702,0.001971875,0.682101808,0.997440522,SIRA
46062,856.672,346.9669215,171.9697081,2.017604876,0.868529666,47106,242.1734088,0.811236351,0.977837218,0.788721193,0.697972613,0.007532607,0.001102754,0.487165768,0.982908029,HOROZ
43314,792.262,302.6735269,182.6473133,1.657147436,0.797403405,43769,234.8384501,0.691541335,0.989604515,0.867162531,0.775880377,0.006987891,0.001562086,0.601990359,0.99758678,SIRA
58566,967.382,397.3698488,188.4372785,2.108764528,0.880411057,59305,273.0724211,0.68195156,0.987538993,0.786428824,0.68719965,0.006784992,0.000933385,0.472243359,0.995850045,HOROZ
68888,1013.834,407.3993055,218.5901052,1.863759135,0.843868519,70240,296.1603042,0.7402536,0.980751708,0.842208726,0.726953385,0.005913937,0.001018785,0.528461224,0.984924434,CALI
71608,1065.545,393.2833861,232.9271862,1.688439175,0.805744733,72706,301.9505544,0.702039216,0.984898083,0.792552093,0.767768396,0.005492171,0.001177185,0.589468309,0.995281386,BARBUNYA
45037,782.176,255.5774683,224.6429349,1.137705348,0.476891438,45554,239.4637538,0.791163812,0.988650832,0.925060944,0.936951741,0.005674833,0.00269775,0.877878564,0.998767137,SEKER
41549,757.851,287.6825516,184.0931776,1.562700777,0.768443391,41985,230.0039779,0.713826753,0.989615339,0.909081424,0.79950618,0.006923934,0.001745099,0.639210132,0.99889417,DERMASON
43497,774.492,289.2876329,192.0904089,1.505997278,0.747722072,43866,235.334019,0.806097109,0.991588018,0.911245289,0.813494917,0.006650749,0.001796676,0.66177398,0.996629813,SIRA
42447,770.203,289.5305183,187.1340598,1.54718237,0.763052747,42916,232.4762331,0.725403743,0.989071675,0.899179617,0.802942068,0.006820989,0.001748896,0.644715965,0.997493174,SIRA
27737,613.659,226.8059656,156.0811044,1.453128913,0.725549302,27997,187.9251054,0.739850627,0.990713291,0.925582499,0.828572145,0.008177019,0.002377366,0.6865318,0.997619207,DERMASON
38218,715.914,259.6574493,187.9657916,1.381408005,0.689905867,38594,220.5916338,0.724704187,0.990257553,0.93703564,0.849548643,0.006794114,0.00218306,0.721732898,0.997007603,DERMASON
45085,773.652,264.8520015,216.9371436,1.220869774,0.573667635,45537,239.5913289,0.783596357,0.990074006,0.946565416,0.904623441,0.005874504,0.002426735,0.818343569,0.999090929,SEKER
26443,618.475,240.3803512,140.9441706,1.705500485,0.8100664,26783,183.4891639,0.774977287,0.98730538,0.86871294,0.763328463,0.00909051,0.001903767,0.582670342,0.993744551,DERMASON
33190,681.471,263.7494965,161.0785054,1.637397217,0.791842496,33566,205.5695028,0.816221135,0.988798189,0.898095165,0.779411925,0.007946656,0.001808974,0.607482949,0.994690891,DERMASON
31663,664.154,249.1396157,162.5146684,1.533028484,0.757957791,32076,200.784919,0.773872663,0.98712433,0.902036975,0.805913256,0.007868478,0.002047499,0.649496177,0.995696139,DERMASON
40126,730.299,265.7384078,192.4268591,1.38098397,0.689672565,40483,226.0309934,0.784584401,0.991181484,0.945440758,0.850577059,0.006622599,0.002138272,0.723481333,0.999116124,SEKER
203793,1754.602,664.2640948,397.0850735,1.67285083,0.801658757,207056,509.3891504,0.797811619,0.984240978,0.831843996,0.766847334,0.003259504,0.000695292,0.588054834,0.983728017,BOMBAY
56693,933.372,304.4774001,237.5330527,1.281831714,0.625612942,57737,268.6703733,0.777425813,0.981918008,0.817767348,0.882398409,0.005370635,0.002008465,0.778626952,0.99806872,SEKER
33057,685.698,258.4102934,164.4545534,1.571317352,0.771352056,33742,205.1572071,0.755260573,0.979698892,0.883501999,0.793920414,0.007817113,0.001915729,0.630309624,0.990416449,DERMASON
36050,706.252,263.3602558,174.6935691,1.507555528,0.748331011,36460,214.2435194,0.700680272,0.9887548,0.908229809,0.813499815,0.007305416,0.001973579,0.661781949,0.997673035,DERMASON
53505,921.825,375.3165391,183.0186713,2.05070082,0.873045825,54350,261.0070532,0.753061224,0.984452622,0.79123824,0.695431792,0.007014607,0.001012048,0.483625377,0.991770957,HOROZ
79501,1079.209,424.2389352,241.8912688,1.753841456,0.821521897,80911,318.1569063,0.770179416,0.982573445,0.857770959,0.749947447,0.005336272,0.001041216,0.562421173,0.986397569,CALI
36234,707.769,262.7650076,176.2424467,1.490929186,0.741708234,36615,214.7895753,0.792953277,0.989594429,0.908956439,0.817420772,0.007251891,0.001997164,0.668176718,0.99620417,DERMASON
74540,1031.421,391.0550708,244.1425726,1.601748792,0.781170599,75112,308.0702447,0.802540913,0.992384706,0.88049585,0.787792482,0.005246245,0.001246452,0.620616994,0.994072521,CALI
51774,922.242,379.9247168,173.912709,2.184571323,0.88907801,52512,256.7502759,0.650018832,0.985946069,0.764947783,0.675792505,0.007338137,0.000944102,0.456695509,0.997683913,HOROZ
64396,1028.089,412.5734378,200.6625869,2.056055611,0.873753973,65250,286.3416381,0.596977844,0.986911877,0.76560953,0.694037987,0.006406818,0.00091697,0.481688727,0.99037881,HOROZ
32244,674.342,253.4801708,162.4702254,1.560163841,0.767575682,32628,202.6186958,0.801093168,0.988230967,0.891042373,0.799347322,0.007861313,0.00197978,0.638956142,0.996876268,DERMASON
47116,809.205,303.6299867,197.9538834,1.533842032,0.758255407,47605,244.9284679,0.741283826,0.98972797,0.904193045,0.806667584,0.006444307,0.001683195,0.650712591,0.998090324,SIRA
39755,737.943,266.0855742,190.7552772,1.394905442,0.697181695,40208,224.9836396,0.733027252,0.988733585,0.917394193,0.845531143,0.006693135,0.00211022,0.714922913,0.997249862,SEKER
48941,835.461,317.011253,197.6973189,1.603518221,0.781720686,49366,249.6269548,0.780222233,0.991390836,0.881110426,0.787438782,0.006477417,0.001536204,0.620059835,0.994277243,SIRA
37580,703.04,243.4936116,196.7097492,1.237831946,0.589368801,37934,218.7426389,0.798894558,0.990668002,0.95544693,0.898350628,0.00647934,0.002603119,0.807033851,0.998972282,SEKER
26603,600.076,218.0865189,155.8256592,1.399554605,0.699622135,26945,184.0434503,0.787303936,0.987307478,0.928384676,0.843901087,0.008197817,0.002564745,0.712169044,0.996719466,DERMASON
39054,743.283,285.5676142,174.9237281,1.632526458,0.79043378,39578,222.9912491,0.73512028,0.986760321,0.88831498,0.780870232,0.007312122,0.001677022,0.609758319,0.995446588,SIRA
71092,1025.404,397.0743498,230.4950186,1.722702521,0.814272171,72226,300.8606749,0.719438148,0.984299283,0.849651017,0.757693553,0.005585359,0.001135547,0.57409952,0.989002691,CALI
56985,924.718,367.3525332,199.4416049,1.84190522,0.839786942,57768,269.3613845,0.657888661,0.986445783,0.837436322,0.73325038,0.006446478,0.001149507,0.53765612,0.990311613,SIRA
33225,681.994,261.0509686,162.741426,1.604084314,0.78189621,33571,205.6778643,0.705473926,0.989693485,0.897663871,0.787883935,0.007857065,0.001867622,0.620761095,0.995753135,DERMASON
52091,855.466,320.1100236,208.5177596,1.535169111,0.758739621,52705,257.5350872,0.810477346,0.988350251,0.894472621,0.804520534,0.006145208,0.001588053,0.64725329,0.993643257,SIRA
41332,740.092,266.3276466,197.9216687,1.345621469,0.6691237,41673,229.4025651,0.75007259,0.991817244,0.948254397,0.861354681,0.006443619,0.002187951,0.741931886,0.998359475,SEKER
41567,768.363,286.8489529,185.1102001,1.549611814,0.763909907,42083,230.053794,0.796852235,0.987738517,0.884760364,0.802003255,0.006900882,0.00176112,0.643209222,0.996724609,SIRA
43156,780.507,289.2802886,190.9457232,1.514987001,0.751202629,43845,234.4097391,0.7552942,0.984285551,0.890220198,0.810320469,0.00670313,0.001782726,0.656619263,0.994769647,SIRA
77324,1082.531,421.9254308,234.6760455,1.797905832,0.831046692,78213,313.7705763,0.767316318,0.988633603,0.829169831,0.74366358,0.005456591,0.001029455,0.55303552,0.994305787,CALI
126503,1326.959,475.7724586,339.3818868,1.401879349,0.700830189,128220,401.3335547,0.771312725,0.986608953,0.902808585,0.843540956,0.003760958,0.001174635,0.711561345,0.997523155,BOMBAY
27453,609.562,218.4657947,160.3601983,1.362344254,0.679118276,27767,186.9605446,0.772888514,0.988691612,0.928461508,0.855788636,0.007957811,0.002632931,0.73237419,0.99774577,DERMASON
40429,723.823,243.9451797,211.2326665,1.15486484,0.500213343,40816,226.8827925,0.790864632,0.990518424,0.969701585,0.930056469,0.006033916,0.002784943,0.865005036,0.998963903,SEKER
43625,773.25,286.9856181,193.952897,1.479666571,0.737059431,44068,235.680027,0.710042318,0.989947354,0.91686511,0.821225916,0.006578467,0.001845674,0.674412005,0.997904898,SIRA
35872,684.086,232.5520303,196.5917462,1.182918585,0.534186405,36214,213.7139419,0.769785408,0.990556139,0.963261161,0.918994092,0.006482829,0.0028523,0.84455014,0.999034057,SEKER
36705,698.444,247.0046761,189.4631855,1.303708029,0.641595803,37077,216.1810757,0.771761985,0.989966826,0.945522593,0.875210458,0.006729456,0.002435621,0.765993346,0.998631675,SEKER
38844,708.154,246.9118386,200.5332172,1.231276503,0.583427453,39120,222.3909101,0.780470163,0.992944785,0.973370958,0.900689539,0.006356499,0.002580466,0.811241646,0.998862777,SEKER
33867,682.352,252.3156236,171.4581946,1.471586845,0.733639796,34275,207.6554927,0.701485118,0.98809628,0.914049371,0.822998948,0.007450191,0.002108358,0.677327268,0.996745897,DERMASON
43112,781.526,293.0259252,188.6139531,1.553575016,0.765297549,43594,234.2902116,0.705585833,0.988943433,0.886995003,0.799554549,0.006796853,0.001713484,0.639287478,0.993181053,SIRA
55381,914.969,363.1423524,194.4983503,1.867071633,0.844473023,55974,265.543366,0.76521631,0.989405796,0.831300224,0.731237666,0.006557165,0.001156459,0.534708523,0.998339116,HOROZ
48228,892.189,371.1772479,167.7097784,2.213211725,0.892103018,48904,247.8019305,0.650586807,0.986177,0.761369346,0.667610776,0.007696302,0.000943094,0.445704148,0.986437647,HOROZ
71810,1055.735,385.0461833,246.3794294,1.562817903,0.768483326,75224,302.3761428,0.734839647,0.954615548,0.809626941,0.785298377,0.005362013,0.001257901,0.616693541,0.963779706,CALI
40917,753.114,273.0100504,191.1004807,1.428620427,0.714166375,41340,228.2479846,0.801822457,0.989767779,0.906550927,0.836042425,0.006672289,0.002010795,0.698966936,0.998558443,SIRA
73780,1047.986,404.1658945,234.4628894,1.723794736,0.814534246,74526,306.4956992,0.801956522,0.989990071,0.844184848,0.758341323,0.005477987,0.001117531,0.575081562,0.99132257,CALI
50278,882.9,361.958692,178.6243331,2.026368332,0.869749372,50965,253.0137108,0.757609547,0.986520161,0.810522031,0.699012667,0.007199147,0.001060232,0.488618709,0.990121479,HOROZ
23512,570.132,210.1506504,143.575662,1.463692714,0.730228022,23797,173.0214096,0.704184013,0.9880237,0.908968016,0.823320838,0.008938017,0.002533363,0.677857202,0.992174648,DERMASON
46397,809.254,304.1119956,195.0191384,1.559395648,0.767311907,46873,243.0524535,0.744950387,0.9898449,0.890287047,0.799220212,0.006554562,0.00164964,0.638752947,0.996068565,SIRA
37784,717.954,269.1635103,178.9581635,1.504058295,0.746961007,38074,219.3355488,0.726615385,0.992383254,0.921137701,0.814878468,0.007123743,0.001937579,0.664026917,0.998735193,SIRA
26712,611.795,230.6267247,147.7785834,1.560623464,0.767733274,27053,184.4201039,0.747418786,0.987395113,0.896818221,0.799647587,0.008633825,0.002177597,0.639436263,0.997919236,DERMASON
70778,1058.993,407.2359155,226.1279334,1.800909377,0.831666788,73027,300.1955171,0.789052397,0.969203171,0.793089083,0.737153836,0.005753708,0.001047997,0.543395777,0.978606551,CALI
25576,596.602,225.7376431,144.7314481,1.559700025,0.767416478,25970,180.4560185,0.783722498,0.984828648,0.902969492,0.799405965,0.008826151,0.002223416,0.639049897,0.99672614,DERMASON
28154,625.922,236.0887675,152.1573347,1.55160951,0.764611007,28525,189.3324751,0.779716406,0.986993865,0.903045302,0.801954608,0.008385621,0.002139509,0.643131194,0.997888477,DERMASON
36831,692.49,240.3522783,195.326873,1.230513111,0.582725416,37129,216.5518083,0.782256866,0.991973929,0.965153438,0.900976724,0.006525815,0.002652582,0.811759057,0.998880163,SEKER
152063,1455.551,524.784869,371.247487,1.413571505,0.706785461,153860,440.0143462,0.764450678,0.988320551,0.901941903,0.838466145,0.003451102,0.001052155,0.703025477,0.993776781,BOMBAY
51408,866.227,300.8424616,218.0567255,1.379652294,0.688937967,52127,255.8411588,0.743610143,0.986206764,0.860948432,0.850415721,0.005852055,0.001888049,0.723206898,0.997774056,SEKER
156593,1478.855,555.8219854,360.0328103,1.543809257,0.76185431,157868,446.5203243,0.802588284,0.991923632,0.899768988,0.803351318,0.003549469,0.000911938,0.645373339,0.996333336,BOMBAY
159369,1510.578,570.1506315,358.5791326,1.59002736,0.777470025,160867,450.4607785,0.809086478,0.99068796,0.877662214,0.790073278,0.00357755,0.000859874,0.624215785,0.992520177,BOMBAY
49783,911.096,374.9938875,171.0159513,2.192742166,0.88995417,50523,251.7651371,0.850744228,0.985353205,0.753637757,0.671384642,0.007532569,0.000944079,0.450757338,0.988394622,HOROZ
69728,1020.06,386.0452276,232.194347,1.662595289,0.798895925,70902,297.9604789,0.72148585,0.983441934,0.842103819,0.771827904,0.005536445,0.001211972,0.595718313,0.990438462,CALI
88625,1140.249,447.4827971,253.7914261,1.763191152,0.823612123,89422,335.9179284,0.796614892,0.991087204,0.856577598,0.750683447,0.005049171,0.00098907,0.563525637,0.993603417,CALI
72937,1113.897,399.2799918,233.2505456,1.711807322,0.811625644,74443,304.7396802,0.784049621,0.979769757,0.738699307,0.763223018,0.005474313,0.001145817,0.582509375,0.997143812,BARBUNYA
61013,943.222,344.0611383,229.2631251,1.500726025,0.745644339,62063,278.7187908,0.708958866,0.983081707,0.861795853,0.810085068,0.005639145,0.001498013,0.656237818,0.984833172,CALI
53221,899.204,358.7929793,193.0317977,1.858724747,0.842942748,54412,260.3134299,0.677629234,0.978111446,0.827135069,0.725525428,0.006741568,0.001152262,0.526387147,0.978408817,HOROZ
50086,821.776,287.9442626,221.92736,1.29747077,0.637161555,50593,252.5301484,0.755376587,0.989978851,0.932007283,0.877010523,0.005748997,0.00209793,0.769147458,0.997946344,SEKER
63213,1009.084,422.5301739,191.1556345,2.210398742,0.891811555,63758,283.6992974,0.734112974,0.991452053,0.780120384,0.671429675,0.006684229,0.000837979,0.450817809,0.996487117,HOROZ
29715,653.335,247.3275146,153.2876796,1.613485932,0.784778695,30100,194.5104446,0.772520473,0.987209302,0.874810022,0.786448871,0.008323322,0.001964077,0.618501827,0.997943997,DERMASON
32698,653.049,225.0141906,185.1437243,1.215348733,0.568317852,32994,204.0401594,0.767684831,0.991028672,0.963472928,0.906787962,0.006881589,0.002870063,0.822264408,0.999338006,SEKER
29156,635.581,237.5203333,156.9439361,1.513408796,0.750597241,29592,192.6721884,0.755141155,0.985266288,0.906976415,0.811181871,0.008146534,0.002175833,0.658016028,0.995847245,DERMASON
28249,626.229,223.0909265,161.6006147,1.380507908,0.689410286,28599,189.6516383,0.722998567,0.98776181,0.905204265,0.850109151,0.007897303,0.002544236,0.722685569,0.997673144,DERMASON
33401,700.283,266.7721558,159.843751,1.668955803,0.800616558,33844,206.2219048,0.789062131,0.986910531,0.855898305,0.773026346,0.007986951,0.001759292,0.597569732,0.997317471,DERMASON
54136,892.691,337.7261379,204.8845378,1.648372988,0.794962317,54637,262.5416081,0.671870928,0.99083039,0.853677264,0.777380187,0.006238476,0.001405375,0.604319955,0.996144689,SEKER
36004,698.863,253.6918063,181.7748603,1.395637471,0.697568139,36421,214.1067878,0.801942267,0.988550561,0.926353018,0.843964142,0.007046212,0.002205116,0.712275474,0.994078341,DERMASON
59678,971.509,347.2440928,219.3204196,1.583272974,0.775291957,60638,275.6526611,0.764230557,0.984168343,0.794566897,0.793829663,0.005818628,0.001425311,0.630165533,0.997724058,BARBUNYA
63441,1040.005,403.3526098,200.9948488,2.006780831,0.866998631,64577,284.2104677,0.735240943,0.982408597,0.7370705,0.704620376,0.006357917,0.000966753,0.496489875,0.996346364,HOROZ
70057,1009.313,384.7634657,233.6409592,1.646815126,0.794524037,70989,298.6625902,0.785559704,0.986871205,0.864190854,0.77622388,0.005492149,0.001229901,0.602523512,0.992244833,CALI
52502,895.985,349.7622227,192.6507381,1.815524956,0.834634044,53247,258.5490719,0.662076445,0.986008601,0.821834244,0.739213829,0.006661884,0.001227036,0.546437085,0.992070164,HOROZ
36974,725.166,274.5400328,172.4371117,1.592116859,0.77813699,37423,216.9717929,0.6926175,0.988002031,0.883550615,0.790310217,0.007425219,0.001786814,0.624590239,0.99442065,DERMASON
35715,768.158,273.4600607,167.0878574,1.636624378,0.791619982,36609,213.245751,0.784462309,0.975579775,0.760605397,0.779805835,0.007656729,0.001746501,0.608097141,0.995226605,DERMASON
43504,759.998,246.0012834,225.3381677,1.091698251,0.401169057,43929,235.3529544,0.773404444,0.990325298,0.946485915,0.956714335,0.005654682,0.002922248,0.91530232,0.999233941,SEKER
37054,714.082,266.6096158,177.1924391,1.504633138,0.747187025,37411,217.2063951,0.776813417,0.990457352,0.913164016,0.814698279,0.007195164,0.001955274,0.663733286,0.998675097,DERMASON
57949,964.495,380.8861999,195.1766231,1.951494979,0.858730398,58796,271.6301868,0.65111236,0.985594258,0.78280907,0.713153133,0.006572783,0.001048722,0.508587391,0.99250574,HOROZ
29930,640.443,235.2698504,162.3481434,1.449168716,0.723760957,30245,195.2128571,0.780321201,0.989585055,0.916971029,0.829740219,0.00786067,0.002298306,0.68846883,0.99770749,DERMASON
163117,1524.028,560.180104,371.8570345,1.506439443,0.747895106,165192,455.7269082,0.731154889,0.987438859,0.882517238,0.813536405,0.003434223,0.000927932,0.661841483,0.997024115,BOMBAY
66734,1006.609,393.8168605,217.1743172,1.813367554,0.834201216,67521,291.4933409,0.798329984,0.988344367,0.827628434,0.740174863,0.005901293,0.001092608,0.547858828,0.993469424,CALI
37735,722.21,251.7711979,191.2624919,1.316364727,0.650311244,38145,219.1932805,0.791256029,0.98925154,0.909132584,0.870605067,0.006672087,0.002364429,0.757953182,0.997742833,SEKER
34757,686.779,231.22987,191.6720331,1.206382936,0.559360961,35150,210.3663159,0.786410842,0.988819346,0.926015239,0.909771371,0.006652757,0.002811321,0.827683948,0.998503791,SEKER
72980,1056.868,408.4822731,231.7964839,1.762245338,0.823402427,75011,304.8294966,0.785009735,0.972923971,0.821054955,0.746249021,0.005597181,0.00107074,0.556887602,0.98137258,CALI
49531,833.671,317.5200695,199.0799954,1.594937094,0.779032152,49955,251.127115,0.692605644,0.991512361,0.895565946,0.79090155,0.006410532,0.001547261,0.625525261,0.997673443,SIRA
34244,682.961,254.4737841,171.6017364,1.482932454,0.738421407,34616,208.8080817,0.764494452,0.989253524,0.922576831,0.820548499,0.007431193,0.002078047,0.67329984,0.998458184,DERMASON
33493,683.487,252.7723761,169.4350399,1.491854201,0.742084098,34040,206.5057192,0.799451008,0.98393067,0.900955615,0.81696316,0.007547021,0.002073792,0.667428805,0.995706467,SIRA
